,OrderID,ClientName,MonthNum,Hour,Minute,Day,Prods,CliAvgSenti,SpAvgSenti,QtyOrdered,Sales
11524,12525,Client5,8,11,29,1,"prod15,prod15",0.8,0.4,4,4000
11525,12526,Client4,8,20,29,1,"prod1,prod1,prod11,prod15",0.4,0.6,9,6400
11526,12527,Client1,8,9,33,5,"prod4,prod14,prod15,prod5",0.8,0.0,17,10900
11527,12528,Client8,8,11,51,3,"prod15,prod1,prod13,prod1",0.4,0.4,12,4200
11528,12529,Client0,8,11,2,2,"prod6,prod6,prod14",0.0,0.2,10,5500
11529,12530,Client0,8,15,18,2,"prod12,prod3,prod11",0.4,0.4,5,2500
11530,12531,Client8,8,9,11,4,"prod13,prod12,prod15",0.4,0.4,13,8600
11531,12532,Client0,8,10,19,4,"prod13,prod1,prod2",0.6,0.6,14,8700
11532,12533,Client6,8,2,59,5,"prod13,prod15,prod2",0.0,0.8,11,8700
11533,12534,Client5,8,17,15,3,"prod13,prod13,prod14",0.4,0.8,18,2800
11534,12535,Client2,8,16,27,3,"prod6,prod12,prod7",0.4,0.6,7,3000
11535,12536,Client9,8,14,30,4,"prod15,prod4",0.4,0.6,9,7400
11536,12537,Client0,8,0,1,5,"prod15,prod3,prod12,prod11",0.8,0.6,23,10500
11537,12538,Client9,8,21,0,3,"prod15,prod9,prod4,prod15",0.4,0.6,19,11400
11538,12539,Client2,8,11,48,6,"prod12,prod5,prod11",0.6,0.2,18,13300
11539,12540,Client2,8,17,8,6,"prod10,prod12,prod10,prod1",0.2,0.6,14,9500
11540,12541,Client0,8,19,0,1,"prod12,prod12,prod2",0.6,0.8,14,6000
11541,12542,Client5,8,6,42,2,"prod13,prod3,prod13",0.6,0.2,16,4000
11542,12543,Client5,8,10,42,0,"prod13,prod11,prod1",1.0,0.4,20,12600
11543,12544,Client6,8,19,22,3,"prod7,prod9,prod14",0.2,0.2,23,2600
11544,12545,Client0,8,23,17,1,"prod13,prod2,prod5",0.6,0.0,10,7900
11545,12546,Client0,8,20,46,0,"prod12,prod13,prod3",0.6,0.2,10,2600
11546,12547,Client5,8,16,59,0,"prod12,prod11,prod14",0.6,0.2,13,7100
11547,12548,Client2,8,19,10,3,"prod15,prod13,prod15,prod1",0.6,1.0,25,18800
11548,12549,Client0,8,20,5,3,"prod13,prod1,prod3",0.6,0.6,11,4000
11549,12550,Client1,8,11,43,5,"prod11,prod15,prod10",0.4,0.6,17,16600
11550,12551,Client3,8,11,23,1,"prod5,prod12,prod12,prod3",0.2,0.6,28,10900
11551,12552,Client0,8,18,59,4,"prod10,prod12,prod12,prod15",0.8,0.8,23,14600
11552,12553,Client9,8,21,4,0,"prod3,prod12,prod3",0.4,0.4,21,7300
11553,12554,Client2,8,13,30,4,"prod9,prod10,prod3",0.0,0.6,10,4900
11554,12555,Client2,8,13,50,2,"prod15,prod5",0.6,0.4,8,7300
11555,12556,Client6,8,10,32,0,"prod6,prod14,prod3",1.0,0.2,20,4500
11556,12557,Client3,8,12,1,4,"prod1,prod4",0.2,0.4,7,5500
11557,12558,Client2,8,14,6,2,"prod12,prod1,prod9",0.4,0.8,9,3600
11558,12559,Client0,8,20,53,1,"prod15,prod2,prod7,prod1",0.4,1.0,22,11500
11559,12560,Client9,9,19,27,5,"prod12,prod1,prod10",0.0,0.6,20,16400
11560,12561,Client8,9,13,45,6,"prod1,prod9,prod10,prod15",0.6,0.4,13,10000
11561,12562,Client3,9,13,50,3,"prod13,prod2,prod10",0.6,0.8,5,3700
11562,12563,Client4,9,20,44,4,"prod2,prod2,prod1",0.6,0.6,17,9700
11563,12564,Client8,9,15,54,0,"prod3,prod15,prod13",0.6,0.4,15,7900
11564,12565,Client1,9,21,22,2,"prod4,prod10",0.6,0.4,6,5800
11565,12566,Client0,9,19,32,4,"prod2,prod1,prod2",0.0,0.6,16,9600
11566,12567,Client0,9,6,44,5,"prod1,prod12,prod2,prod13",0.4,0.4,30,12000
11567,12568,Client2,9,13,49,3,"prod13,prod12,prod2",0.4,0.8,8,3200
11568,12569,Client9,9,12,22,6,"prod5,prod12,prod15,prod4",0.6,0.2,26,18900
11569,12570,Client2,9,20,44,1,"prod1,prod14,prod13,prod15",0.8,0.4,11,8100
11570,12571,Client0,9,17,36,3,"prod14,prod12,prod2",0.2,0.4,15,6200
11571,12572,Client3,9,20,50,3,"prod2,prod4,prod1",0.6,0.6,16,12100
11572,12573,Client2,9,14,24,6,"prod14,prod12,prod1",0.4,0.8,17,9800
11573,12574,Client2,9,19,1,3,"prod5,prod9,prod12,prod1",0.6,0.4,29,11200
11574,12575,Client1,9,20,36,3,"prod13,prod9,prod1",0.6,0.6,4,1100
11575,12576,Client2,9,11,47,5,"prod3,prod3,prod7",0.6,0.4,14,5300
11576,12577,Client2,9,16,16,2,"prod3,prod15,prod13",0.6,0.4,12,4100
11577,12578,Client1,9,13,6,3,"prod6,prod9,prod13",0.8,0.2,17,3100
11578,12579,Client0,9,20,14,5,"prod14,prod10,prod3",0.6,0.8,8,4300
11579,12580,Client5,9,18,54,0,"prod1,prod14,prod6,prod6",0.4,0.4,11,5700
11580,12581,Client0,9,14,33,3,"prod2,prod1,prod15",0.2,1.0,6,5200
11581,12582,Client0,9,19,14,5,"prod5,prod13,prod15,prod13",0.8,0.4,18,13100
11582,12583,Client8,9,20,15,5,"prod9,prod1,prod13",0.2,0.4,12,4800
11583,12584,Client8,9,0,17,1,"prod12,prod15,prod10",0.6,0.2,22,21400
11584,12585,Client0,9,16,41,5,"prod13,prod12,prod10",0.8,0.4,7,4400
11585,12586,Client5,9,20,9,4,"prod6,prod10,prod11",0.6,0.6,14,9600
11586,12587,Client7,9,10,45,1,"prod2,prod14,prod2",0.8,0.4,5,1300
11587,12588,Client1,9,12,56,6,"prod1,prod10",0.4,0.2,11,10700
11588,12589,Client0,9,18,51,1,"prod5,prod4",0.4,0.2,9,7300
11589,12590,Client1,9,0,12,2,"prod2,prod13,prod5",0.6,0.4,14,8000
11590,12591,Client6,9,1,48,3,"prod10,prod11,prod14,prod13",0.6,0.2,19,7700
11591,12592,Client9,9,15,9,4,"prod2,prod4,prod9",0.4,0.6,13,3800
11592,12593,Client5,9,18,36,6,"prod12,prod1,prod5",0.0,0.4,16,12700
11593,12594,Client8,9,13,49,4,"prod10,prod14,prod14,prod14",0.4,0.2,18,2700
11594,12595,Client2,9,9,48,1,"prod1,prod1,prod2,prod5",0.0,0.8,22,15600
11595,12596,Client2,9,18,46,0,"prod6,prod2,prod10",0.2,0.6,19,13100
11596,12597,Client2,9,19,24,1,"prod5,prod1,prod6,prod13",0.2,0.4,12,7000
11597,12598,Client2,9,11,21,2,"prod5,prod1,prod1,prod10",0.2,0.8,25,20700
11598,12599,Client0,9,21,25,1,"prod3,prod1,prod11",0.6,0.6,11,6900
11599,12600,Client5,9,9,23,2,"prod12,prod12,prod5",0.4,0.4,20,12500
11600,12601,Client9,9,15,56,0,"prod6,prod12,prod3",0.4,0.2,22,7900
11601,12602,Client0,9,8,10,0,"prod1,prod12,prod3,prod13",0.6,0.4,12,3900
11602,12603,Client0,9,10,39,4,"prod2,prod15,prod11",0.6,0.8,17,14500
11603,12604,Client3,9,0,41,6,"prod2,prod3,prod3",0.6,0.4,18,5600
11604,12605,Client0,9,18,34,3,"prod14,prod12,prod7",0.2,0.6,13,4900
11605,12606,Client0,9,17,29,0,"prod3,prod15,prod1",0.6,0.2,15,11000
11606,12607,Client4,9,11,22,6,"prod3,prod9,prod2",0.8,0.2,13,2300
11607,12608,Client1,9,10,17,4,"prod10,prod12,prod4,prod2",1.0,0.6,24,11700
11608,12609,Client8,9,15,37,5,"prod4,prod9,prod3,prod2",0.2,0.6,17,6200
11609,12610,Client1,9,12,58,4,"prod15,prod10",0.2,0.8,8,8000
11610,12611,Client0,9,21,56,4,"prod3,prod2,prod3",0.6,0.6,14,4600
11611,12612,Client0,9,21,36,0,"prod10,prod1,prod2,prod15",0.4,0.4,14,10700
11612,12613,Client9,9,21,53,2,"prod9,prod7,prod3",0.4,0.4,13,4200
11613,12614,Client8,9,21,8,6,"prod4,prod14,prod15,prod1",0.4,0.4,22,12200
11614,12615,Client1,9,14,2,1,"prod5,prod10",0.6,0.4,9,8900
11615,12616,Client4,9,11,38,0,"prod10,prod13,prod11,prod10",0.2,0.0,19,7800
11616,12617,Client0,9,11,42,3,"prod2,prod6,prod1",0.8,0.2,22,14200
11617,12618,Client0,9,11,19,1,"prod11,prod11,prod11",0.4,1.0,5,3000
11618,12619,Client1,9,11,34,2,"prod15,prod15",0.4,0.4,6,6000
11619,12620,Client3,9,18,55,4,"prod5,prod6,prod13,prod12",0.4,0.4,8,3900
11620,12621,Client5,9,17,14,2,"prod10,prod15",0.4,0.4,9,9000
11621,12622,Client3,9,13,57,5,"prod12,prod2,prod14",1.0,0.4,13,4800
11622,12623,Client1,9,18,59,6,"prod15,prod14,prod13,prod13",0.6,0.2,23,5000
11623,12624,Client5,9,21,12,4,"prod12,prod15,prod15",0.6,0.8,11,10400
11624,12625,Client9,9,14,39,2,"prod10,prod12,prod10,prod5",0.4,0.8,24,17600
11625,12626,Client2,9,21,37,6,"prod11,prod9,prod13",1.0,0.6,9,1700
11626,12627,Client8,9,7,37,0,"prod10,prod5",0.4,0.6,4,3700
11627,12628,Client3,9,6,48,2,"prod10,prod6,prod5,prod13",1.0,0.4,16,10500
11628,12629,Client8,9,0,34,0,"prod5,prod11,prod15,prod2",0.2,0.8,19,14200
11629,12630,Client9,9,13,38,4,"prod12,prod8,prod15",0.4,0.8,7,5600
11630,12631,Client2,9,12,1,5,"prod11,prod3,prod5",0.2,0.0,23,13800
11631,12632,Client8,9,14,53,4,"prod10,prod14,prod14,prod15",1.0,0.4,19,10000
11632,12633,Client0,9,10,59,5,"prod14,prod1,prod8",0.4,0.6,7,1800
11633,12634,Client2,9,8,58,1,"prod11,prod13,prod2",0.4,0.6,9,2800
11634,12635,Client8,9,9,35,5,"prod1,prod14,prod9,prod1",0.8,0.2,23,5300
11635,12636,Client1,9,23,46,1,"prod15,prod2,prod3,prod14",0.4,1.0,9,3200
11636,12637,Client1,9,13,45,3,"prod3,prod4,prod5",0.8,0.4,11,9200
11637,12638,Client0,9,12,44,2,"prod10,prod3,prod7,prod10",0.6,0.8,24,13900
11638,12639,Client0,9,19,30,2,"prod15,prod2,prod9,prod10",0.6,0.4,20,11000
11639,12640,Client6,9,15,17,6,"prod2,prod1,prod14",0.4,0.4,15,7900
11640,12641,Client3,9,11,22,1,"prod4,prod14,prod1,prod15",0.2,0.6,26,16800
11641,12642,Client0,9,0,2,0,"prod14,prod10,prod9",0.4,0.2,18,10800
11642,12643,Client6,9,18,27,3,"prod1,prod15",0.6,0.4,12,11700
11643,12644,Client0,9,14,22,4,"prod11,prod9,prod9",0.4,0.2,12,1700
11644,12645,Client8,9,18,9,2,"prod2,prod3,prod11",0.8,0.6,10,5600
11645,12646,Client0,9,19,28,2,"prod6,prod9,prod14",0.0,0.8,11,1600
11646,12647,Client8,9,16,23,5,"prod14,prod14,prod1",0.6,0.8,17,5900
11647,12648,Client0,9,8,14,5,"prod1,prod15",0.4,0.8,9,8700
11648,12649,Client2,9,0,2,6,"prod1,prod4",0.6,0.8,9,7100
11649,12650,Client8,9,19,27,5,"prod15,prod9,prod15,prod2",0.4,0.6,29,15000
11650,12651,Client1,9,23,20,3,"prod7,prod4,prod15",0.4,1.0,13,11800
11651,12652,Client2,9,11,50,3,"prod12,prod12,prod11",0.6,0.4,9,5000
11652,12653,Client3,9,23,9,5,"prod12,prod9,prod14",0.2,0.2,7,1000
11653,12654,Client1,9,14,6,1,"prod15,prod2,prod13,prod11",0.6,0.6,25,11600
11654,12655,Client1,9,21,0,1,"prod2,prod4,prod3",0.4,0.2,20,11200
11655,12656,Client5,9,9,10,4,"prod3,prod7,prod13",0.2,0.4,14,5100
11656,12657,Client8,9,11,37,5,"prod3,prod12,prod10",0.2,0.4,14,10300
11657,12658,Client3,9,11,57,6,"prod15,prod15",0.4,0.2,5,5000
11658,12659,Client0,9,18,13,0,"prod13,prod2,prod4",0.6,0.2,6,3900
11659,12660,Client0,9,20,28,4,"prod14,prod10,prod11",0.4,0.6,13,11300
11660,12661,Client1,9,11,3,0,"prod11,prod9,prod15",0.6,0.6,23,12700
11661,12662,Client8,9,18,17,1,"prod1,prod10",0.4,0.8,5,4700
11662,12663,Client5,9,13,2,2,"prod2,prod15,prod13",0.6,0.6,14,11100
11663,12664,Client0,9,13,22,6,"prod3,prod2,prod5",0.6,0.4,19,13300
11664,12665,Client0,9,17,37,6,"prod2,prod2,prod12",0.6,0.8,17,7400
11665,12666,Client0,9,12,46,4,"prod6,prod1,prod13",0.4,0.8,12,5300
11666,12667,Client2,9,12,5,2,"prod1,prod14,prod12,prod7",0.8,0.4,18,5100
11667,12668,Client5,9,0,16,3,"prod2,prod13,prod2",1.0,0.2,18,6000
11668,12669,Client1,9,22,14,5,"prod12,prod14,prod12",0.4,0.4,15,4800
11669,12670,Client2,9,16,33,1,"prod10,prod10",0.8,0.4,12,12000
11670,12671,Client5,9,20,41,4,"prod1,prod2,prod12,prod13",0.6,0.4,8,3100
11671,12672,Client4,9,13,16,6,"prod1,prod5",0.6,0.4,2,1600
11672,12673,Client6,9,11,46,3,"prod3,prod3,prod1",0.4,0.4,14,7800
11673,12674,Client1,9,15,51,6,"prod5,prod13,prod9,prod12",0.4,1.0,17,5100
11674,12675,Client1,9,10,35,0,"prod12,prod12,prod14",0.6,0.4,12,4200
11675,12676,Client1,9,21,31,6,"prod1,prod10",0.4,0.4,12,11700
11676,12677,Client1,9,14,38,4,"prod6,prod11,prod1",1.0,0.2,11,6900
11677,12678,Client8,9,13,30,2,"prod13,prod2,prod12",0.6,0.4,19,8100
11678,12679,Client2,9,13,21,5,"prod2,prod11,prod5",0.4,0.2,14,11000
11679,12680,Client8,9,16,51,0,"prod12,prod6,prod15",0.8,0.8,4,2600
11680,12681,Client0,9,9,1,1,"prod6,prod2,prod2",0.2,0.2,16,8100
11681,12682,Client9,9,18,11,5,"prod2,prod11,prod6",0.8,1.0,16,9500
11682,12683,Client5,9,10,26,6,"prod15,prod15",0.6,0.8,10,10000
11683,12684,Client0,9,13,6,1,"prod2,prod4,prod2",0.6,0.8,15,8700
11684,12685,Client0,9,10,22,5,"prod12,prod11,prod11",0.2,0.8,13,7600
11685,12686,Client1,9,19,7,4,"prod13,prod2,prod1",0.2,0.6,15,9200
11686,12687,Client8,9,1,17,4,"prod7,prod7,prod5",0.0,0.8,13,6200
11687,12688,Client0,9,14,12,0,"prod1,prod10",0.4,0.8,2,1700
11688,12689,Client3,9,17,10,5,"prod7,prod14,prod15",0.4,0.2,15,9900
11689,12690,Client8,9,22,20,5,"prod15,prod14,prod12,prod15",0.2,0.8,15,6600
11690,12691,Client9,9,11,9,1,"prod3,prod11,prod15",0.6,0.6,10,7300
11691,12692,Client4,9,14,26,2,"prod4,prod14,prod4,prod15",0.6,0.2,22,13300
11692,12693,Client5,9,7,59,3,"prod13,prod12,prod13",0.4,1.0,16,5200
11693,12694,Client9,9,10,42,5,"prod1,prod13,prod1,prod11",0.4,0.6,21,12100
11694,12695,Client2,9,9,49,4,"prod6,prod15,prod12",0.2,0.2,10,4800
11695,12696,Client0,9,17,59,0,"prod10,prod15",0.6,0.6,6,6000
11696,12697,Client0,9,16,4,3,"prod5,prod2,prod14,prod1",0.2,0.4,20,11000
11697,12698,Client4,9,2,49,4,"prod13,prod3,prod14",0.6,0.2,7,1800
11698,12699,Client1,9,23,22,5,"prod13,prod12,prod1",0.2,0.8,14,7200
11699,12700,Client0,9,18,55,6,"prod1,prod13,prod15,prod4",0.6,0.4,8,5500
11700,12701,Client6,9,1,7,5,"prod12,prod15,prod12",0.4,0.6,15,8400
11701,12702,Client6,9,22,4,5,"prod15,prod15",0.6,1.0,5,5000
11702,12703,Client3,9,10,16,6,"prod3,prod15,prod9",0.8,1.0,17,7300
11703,12704,Client8,9,18,16,2,"prod9,prod14,prod1",0.4,0.6,19,7900
11704,12705,Client4,9,15,37,2,"prod13,prod14,prod1",0.6,0.6,8,2100
11705,12706,Client0,9,15,33,1,"prod13,prod5,prod3",1.0,0.2,8,3500
11706,12707,Client0,9,9,15,4,"prod5,prod4",0.6,0.6,9,7300
11707,12708,Client0,9,16,51,1,"prod9,prod1,prod3",0.8,0.4,16,8200
11708,12709,Client8,9,0,24,3,"prod2,prod3,prod15",0.6,0.4,17,11600
11709,12710,Client2,9,22,33,6,"prod11,prod6,prod15",0.6,0.2,10,8000
11710,12711,Client8,9,13,50,6,"prod5,prod10",0.2,0.8,6,5900
11711,12712,Client0,9,12,29,2,"prod12,prod6,prod5",0.4,0.6,8,4900
11712,12713,Client8,9,12,42,0,"prod12,prod3,prod10",0.6,1.0,14,9200
11713,12714,Client1,9,13,21,2,"prod13,prod3,prod8",0.6,0.4,11,3100
11714,12715,Client9,9,22,57,5,"prod13,prod5,prod1",0.4,0.6,5,3200
11715,12716,Client2,9,10,56,6,"prod12,prod3,prod9",0.4,0.2,10,2100
11716,12717,Client9,9,3,24,0,"prod6,prod3,prod3",0.4,0.6,12,3900
11717,12718,Client0,9,15,14,3,"prod3,prod15,prod11",0.2,0.4,16,13300
11718,12719,Client3,9,22,41,3,"prod3,prod14,prod15",0.6,0.2,12,4100
11719,12720,Client1,9,9,15,1,"prod12,prod12,prod4",0.2,0.2,11,6400
11720,12721,Client0,9,14,43,2,"prod12,prod15,prod15",0.4,0.2,7,6400
11721,12722,Client4,9,18,5,2,"prod8,prod2,prod14",0.8,0.6,12,5300
11722,12723,Client1,9,12,31,6,"prod14,prod1,prod12",0.6,0.6,13,6100
11723,12724,Client2,9,11,35,1,"prod14,prod3,prod12",0.4,0.6,15,5100
11724,12725,Client8,9,21,5,5,"prod4,prod13,prod1,prod2",0.4,0.4,12,5400
11725,12726,Client1,9,23,5,4,"prod5,prod5",0.4,0.4,12,10800
11726,12727,Client3,9,18,4,4,"prod15,prod13,prod5,prod11",0.2,0.6,14,8600
11727,12728,Client0,9,15,42,3,"prod12,prod12,prod5",0.2,0.2,16,8400
11728,12729,Client0,9,12,55,1,"prod1,prod2,prod1,prod12",0.6,0.6,13,6800
11729,12730,Client1,9,20,11,0,"prod9,prod9,prod1",0.6,0.2,9,1500
11730,12731,Client0,9,12,56,3,"prod12,prod12,prod8",0.8,0.4,17,4800
11731,12732,Client0,9,22,34,2,"prod12,prod2,prod12",0.2,0.4,13,6000
11732,12733,Client0,9,10,0,6,"prod10,prod1,prod2,prod1",0.6,0.6,26,16700
11733,12734,Client4,9,13,12,4,"prod15,prod12,prod13,prod15",0.2,0.6,19,7800
11734,12735,Client6,9,15,23,2,"prod15,prod14,prod2,prod1",0.0,0.8,22,11700
11735,12736,Client2,9,14,28,6,"prod13,prod13,prod13",0.8,0.4,19,3800
11736,12737,Client1,9,16,41,0,"prod3,prod1,prod5",0.4,0.4,19,14700
11737,12738,Client0,9,19,45,6,"prod7,prod10,prod13",0.2,0.0,18,10200
11738,12739,Client1,9,16,21,5,"prod11,prod6,prod5",0.4,0.8,6,4800
11739,12740,Client3,9,12,2,4,"prod5,prod13,prod3,prod13",0.4,0.4,24,6200
11740,12741,Client3,9,11,35,1,"prod2,prod15,prod4",0.4,0.2,13,10500
11741,12742,Client0,9,12,17,6,"prod15,prod10",0.2,0.4,7,7000
11742,12743,Client1,9,23,57,1,"prod2,prod9,prod14",0.4,1.0,8,1200
11743,12744,Client1,9,13,0,1,"prod1,prod10",0.6,0.4,10,9700
11744,12745,Client0,9,17,17,3,"prod11,prod15,prod2",0.2,0.4,14,12600
11745,12746,Client0,9,17,59,5,"prod6,prod14,prod3",0.2,0.6,15,2600
11746,12747,Client4,9,16,46,6,"prod14,prod15,prod1",0.8,0.2,21,16800
11747,12748,Client8,9,1,30,2,"prod4,prod13,prod2,prod15",0.6,0.4,21,13200
11748,12749,Client8,9,12,46,1,"prod4,prod8,prod15,prod5",0.2,0.2,30,21600
11749,12750,Client1,9,17,6,4,"prod12,prod7,prod3",0.4,0.2,21,7300
11750,12751,Client5,9,1,32,1,"prod10,prod15",0.2,0.6,7,7000
11751,12752,Client0,9,20,17,0,"prod10,prod15",0.6,0.6,12,12000
11752,12753,Client4,9,20,33,0,"prod2,prod15,prod10",0.4,0.8,14,13500
11753,12754,Client2,9,15,10,1,"prod1,prod15",0.4,0.4,9,8700
11754,12755,Client0,9,10,5,0,"prod12,prod13,prod12",0.2,0.8,3,1000
11755,12756,Client0,9,10,12,2,"prod3,prod14,prod15",0.4,0.2,17,11800
11756,12757,Client2,9,0,26,0,"prod3,prod12,prod15",0.8,0.4,17,11500
11757,12758,Client5,9,0,12,2,"prod10,prod5",0.4,0.0,7,6400
11758,12759,Client0,9,13,31,6,"prod11,prod1,prod6",0.4,0.2,16,10100
11759,12760,Client1,9,18,30,2,"prod15,prod12,prod14,prod9",0.6,0.0,16,5200
11760,12761,Client1,9,11,22,3,"prod14,prod12,prod1",0.6,0.4,16,8800
11761,12762,Client9,9,0,8,1,"prod1,prod15",0.0,0.6,3,2700
11762,12763,Client4,9,2,51,0,"prod6,prod4,prod3",0.6,1.0,16,7100
11763,12764,Client2,9,17,53,0,"prod1,prod6,prod4,prod2",0.6,0.6,24,16100
11764,12765,Client0,9,14,52,5,"prod9,prod2,prod15",0.6,0.4,18,13600
11765,12766,Client0,9,19,55,0,"prod15,prod13,prod5,prod10",0.4,0.6,19,11700
11766,12767,Client4,9,15,27,0,"prod13,prod13,prod5",1.0,0.2,23,12300
11767,12768,Client1,9,16,59,3,"prod12,prod2,prod13",0.6,0.4,6,1700
11768,12769,Client5,9,19,33,4,"prod13,prod14,prod6",0.6,0.4,13,1900
11769,12770,Client8,9,13,18,4,"prod12,prod12,prod6",0.4,0.2,19,9600
11770,12771,Client8,9,14,5,3,"prod11,prod1,prod12",0.4,0.6,8,4000
11771,12772,Client0,9,16,8,2,"prod15,prod10",0.4,0.2,11,11000
11772,12773,Client1,9,2,50,0,"prod11,prod3,prod15",0.2,0.2,7,3800
11773,12774,Client2,9,11,29,4,"prod1,prod8,prod2,prod6",0.0,0.4,25,10000
11774,12775,Client1,9,14,47,0,"prod9,prod1,prod15",0.6,0.2,10,7900
11775,12776,Client3,9,11,6,4,"prod3,prod2,prod2",0.2,0.6,15,7300
11776,12777,Client2,9,23,45,3,"prod14,prod9,prod7",0.4,0.4,13,4000
11777,12778,Client5,9,10,10,0,"prod13,prod1,prod1",0.2,0.6,8,5100
11778,12779,Client8,9,9,33,6,"prod15,prod3,prod13,prod12",0.4,0.6,27,9100
11779,12780,Client4,9,8,40,1,"prod5,prod12,prod10,prod1",0.6,0.2,16,14100
11780,12781,Client0,9,13,7,0,"prod14,prod14,prod14",0.6,0.2,7,700
11781,12782,Client1,9,17,40,6,"prod10,prod14,prod5,prod10",0.2,0.4,16,14000
11782,12783,Client0,9,20,46,6,"prod2,prod1,prod9",0.4,1.0,14,5400
11783,12784,Client5,9,13,39,4,"prod13,prod12,prod15",0.2,0.2,6,3400
11784,12785,Client1,9,22,28,2,"prod5,prod13,prod4,prod5",0.6,0.6,23,17100
11785,12786,Client0,9,22,8,4,"prod12,prod10,prod11",0.6,0.6,14,9800
11786,12787,Client0,9,12,39,2,"prod12,prod12,prod10",0.6,0.2,13,9400
11787,12788,Client9,9,12,24,0,"prod12,prod2,prod15",0.2,0.6,6,4900
11788,12789,Client2,9,14,38,2,"prod13,prod13,prod15",0.6,0.8,5,1800
11789,12790,Client0,9,11,21,0,"prod7,prod2,prod11",0.6,0.4,13,6700
11790,12791,Client5,9,14,5,1,"prod3,prod12,prod13",0.2,1.0,10,2300
11791,12792,Client2,9,10,17,4,"prod10,prod5",0.8,0.6,3,2800
11792,12793,Client0,9,9,16,0,"prod12,prod15,prod13",0.8,0.4,7,2400
11793,12794,Client4,9,11,59,0,"prod13,prod15,prod15",0.8,0.8,8,7200
11794,12795,Client6,9,20,0,4,"prod15,prod2,prod11,prod2",0.4,0.4,21,12000
11795,12796,Client8,9,12,42,5,"prod3,prod14,prod2",0.4,0.4,16,5800
11796,12797,Client4,9,19,15,3,"prod12,prod1,prod2",0.2,0.4,23,13600
11797,12798,Client6,9,21,4,0,"prod5,prod15",0.6,0.2,4,3900
11798,12799,Client8,9,13,8,6,"prod10,prod9,prod1,prod15",0.4,0.6,21,13500
11799,12800,Client8,9,10,59,0,"prod3,prod14,prod14",0.4,0.6,11,1300
11800,12801,Client2,9,19,52,0,"prod14,prod1,prod12",0.6,0.2,18,10200
11801,12802,Client3,9,9,0,4,"prod1,prod14,prod2,prod2",0.4,0.8,16,5400
11802,12803,Client9,9,15,28,4,"prod14,prod8,prod13",0.0,0.2,12,2300
11803,12804,Client0,9,16,38,6,"prod6,prod15,prod14",0.8,0.6,14,8200
11804,12805,Client0,9,22,6,3,"prod2,prod14,prod7",0.4,0.4,13,4700
11805,12806,Client0,9,4,56,2,"prod1,prod2,prod10,prod15",0.4,0.8,17,14700
11806,12807,Client9,9,22,13,2,"prod15,prod14,prod12,prod9",0.2,0.4,23,5000
11807,12808,Client8,9,20,44,3,"prod2,prod5,prod12",0.6,0.8,11,8500
11808,12809,Client8,9,20,43,5,"prod3,prod12,prod12",0.2,0.6,21,8300
11809,12810,Client9,9,7,55,6,"prod6,prod3,prod14",0.8,0.6,8,2100
11810,12811,Client2,9,17,12,3,"prod10,prod13,prod2,prod2",0.8,0.2,25,10300
11811,12812,Client3,9,15,32,6,"prod10,prod5",0.2,0.4,3,2800
11812,12813,Client0,9,15,23,4,"prod12,prod12,prod2",0.2,0.8,17,7400
11813,12814,Client0,9,19,55,4,"prod4,prod7,prod2,prod13",0.6,0.8,27,10400
11814,12815,Client0,9,18,5,5,"prod8,prod10,prod4",0.6,0.6,11,9000
11815,12816,Client8,9,22,50,0,"prod14,prod12,prod5",0.6,0.4,20,13200
11816,12817,Client5,9,13,26,0,"prod12,prod7,prod11",0.4,0.4,16,7800
11817,12818,Client5,9,13,50,2,"prod5,prod15",0.2,0.6,9,8900
11818,12819,Client2,9,22,47,0,"prod10,prod15",0.6,0.2,4,4000
11819,12820,Client1,9,13,34,1,"prod15,prod11,prod11,prod15",0.4,0.6,26,20000
11820,12821,Client4,9,8,57,1,"prod2,prod5,prod11",0.4,0.4,10,6500
11821,12822,Client3,9,18,45,1,"prod2,prod14,prod1",0.4,0.4,9,4900
11822,12823,Client0,9,11,14,6,"prod13,prod5,prod6",0.4,0.6,10,6500
11823,12824,Client2,9,2,30,5,"prod1,prod15",0.4,0.8,6,5700
11824,12825,Client0,9,18,37,3,"prod12,prod2,prod14",0.4,1.0,7,1800
11825,12826,Client0,9,13,19,4,"prod15,prod9,prod10,prod9",0.4,0.8,22,12100
11826,12827,Client0,9,8,46,3,"prod10,prod13,prod11,prod11",0.6,0.4,30,15600
11827,12828,Client5,9,19,25,0,"prod12,prod15,prod11",0.8,0.6,13,8000
11828,12829,Client0,9,13,10,4,"prod9,prod10,prod14",0.2,0.2,7,5200
11829,12830,Client0,9,16,4,5,"prod12,prod15,prod1",1.0,0.6,14,11000
11830,12831,Client0,9,12,26,5,"prod2,prod10,prod3",0.4,0.4,16,12700
11831,12832,Client0,9,11,0,5,"prod11,prod6,prod9",0.6,0.4,19,5900
11832,12833,Client0,9,18,38,0,"prod7,prod8,prod1",0.6,0.8,8,3800
11833,12834,Client0,9,16,22,1,"prod14,prod15,prod10",0.6,0.4,18,17100
11834,12835,Client5,9,18,32,3,"prod12,prod14,prod1",0.4,0.4,13,3400
11835,12836,Client0,9,10,51,3,"prod10,prod7,prod3,prod15",0.6,0.8,15,9400
11836,12837,Client1,9,18,59,1,"prod6,prod13,prod14",0.6,0.6,18,3100
